osm_type,osm_id,osm_url,latitude,longitude,manufacturer,brand,model,operator,camera_class,name,in_chicago_city,address,address_source,zip_code,zip_source,police_district,district_source,direction,surveillance_type,last_osm_edit_utc,osm_version,osm_changeset_id,osm_changeset_url,osm_last_editor,osm_last_editor_uid,first_osm_mapped_utc,first_alpr_tagged_utc,first_flock_tagged_utc,history_status,installation_date,installation_date_source,installation_date_url,operational_date,operational_date_source,operational_date_url,date_notes,osm_start_date_tag,osm_construction_date_tag,osm_opening_date_tag,osm_tags_json,osm_full_element_json
node,12992852302,https://www.openstreetmap.org/node/12992852302,41.69344,-87.5981496,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60628,Chicago ZIP polygon,5,Chicago current district polygon,230,ALPR,2025-07-10T17:11:38Z,1,168753374,https://www.openstreetmap.org/changeset/168753374,MisterFreeze,8420235,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""230"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 168753374, ""id"": 12992852302, ""lat"": 41.69344, ""lon"": -87.5981496, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""230"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-07-10T17:11:38Z"", ""type"": ""node"", ""uid"": 8420235, ""user"": ""MisterFreeze"", ""version"": 1}"
node,12992852303,https://www.openstreetmap.org/node/12992852303,41.6862745,-87.6010919,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60628,Chicago ZIP polygon,5,Chicago current district polygon,270;250;80,ALPR,2025-07-10T17:11:38Z,1,168753374,https://www.openstreetmap.org/changeset/168753374,MisterFreeze,8420235,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""270;250;80"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 168753374, ""id"": 12992852303, ""lat"": 41.6862745, ""lon"": -87.6010919, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""270;250;80"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-07-10T17:11:38Z"", ""type"": ""node"", ""uid"": 8420235, ""user"": ""MisterFreeze"", ""version"": 1}"
node,12992852304,https://www.openstreetmap.org/node/12992852304,41.6869252,-87.6016272,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60628,Chicago ZIP polygon,5,Chicago current district polygon,240,ALPR,2025-07-10T17:11:38Z,1,168753374,https://www.openstreetmap.org/changeset/168753374,MisterFreeze,8420235,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""240"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 168753374, ""id"": 12992852304, ""lat"": 41.6869252, ""lon"": -87.6016272, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""240"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-07-10T17:11:38Z"", ""type"": ""node"", ""uid"": 8420235, ""user"": ""MisterFreeze"", ""version"": 1}"
node,12992852305,https://www.openstreetmap.org/node/12992852305,41.6618161,-87.5889585,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60633,Chicago ZIP polygon,4,Chicago current district polygon,280,ALPR,2025-07-10T17:11:38Z,1,168753374,https://www.openstreetmap.org/changeset/168753374,MisterFreeze,8420235,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""280"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 168753374, ""id"": 12992852305, ""lat"": 41.6618161, ""lon"": -87.5889585, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""280"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-07-10T17:11:38Z"", ""type"": ""node"", ""uid"": 8420235, ""user"": ""MisterFreeze"", ""version"": 1}"
node,12992852306,https://www.openstreetmap.org/node/12992852306,41.6594587,-87.5873321,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60633,Chicago ZIP polygon,4,Chicago current district polygon,80,ALPR,2025-07-10T17:11:38Z,1,168753374,https://www.openstreetmap.org/changeset/168753374,MisterFreeze,8420235,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""description"": ""This ALPR is for the eastbound exit ramp. It is on a high pole."", ""direction"": ""80"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 168753374, ""id"": 12992852306, ""lat"": 41.6594587, ""lon"": -87.5873321, ""tags"": {""camera:type"": ""fixed"", ""description"": ""This ALPR is for the eastbound exit ramp. It is on a high pole."", ""direction"": ""80"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-07-10T17:11:38Z"", ""type"": ""node"", ""uid"": 8420235, ""user"": ""MisterFreeze"", ""version"": 1}"
node,12992852307,https://www.openstreetmap.org/node/12992852307,41.6589689,-87.5891167,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60827,Chicago ZIP polygon,5,Chicago current district polygon,110,ALPR,2025-07-10T17:11:38Z,1,168753374,https://www.openstreetmap.org/changeset/168753374,MisterFreeze,8420235,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""110"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 168753374, ""id"": 12992852307, ""lat"": 41.6589689, ""lon"": -87.5891167, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""110"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-07-10T17:11:38Z"", ""type"": ""node"", ""uid"": 8420235, ""user"": ""MisterFreeze"", ""version"": 1}"
node,12992852308,https://www.openstreetmap.org/node/12992852308,41.6615273,-87.5911697,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60628,Chicago ZIP polygon,5,Chicago current district polygon,230,ALPR,2025-07-10T17:11:38Z,1,168753374,https://www.openstreetmap.org/changeset/168753374,MisterFreeze,8420235,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""230"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 168753374, ""id"": 12992852308, ""lat"": 41.6615273, ""lon"": -87.5911697, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""230"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-07-10T17:11:38Z"", ""type"": ""node"", ""uid"": 8420235, ""user"": ""MisterFreeze"", ""version"": 1}"
node,12995178201,https://www.openstreetmap.org/node/12995178201,41.8966479,-87.642902,,,,Chicago Police Department,manufacturer_unknown,,yes,,not available in OSM,60610,Chicago ZIP polygon,18,Chicago current district polygon,0,ALPR,2025-07-12T01:15:15Z,1,168818638,https://www.openstreetmap.org/changeset/168818638,JakeTheMoose,1898744,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""0"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 168818638, ""id"": 12995178201, ""lat"": 41.8966479, ""lon"": -87.642902, ""tags"": {""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""0"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2025-07-12T01:15:15Z"", ""type"": ""node"", ""uid"": 1898744, ""user"": ""JakeTheMoose"", ""version"": 1}"
node,12995178202,https://www.openstreetmap.org/node/12995178202,41.8964496,-87.6428496,,,,Chicago Police Department,manufacturer_unknown,,yes,,not available in OSM,60654,Chicago ZIP polygon,18,Chicago current district polygon,90,ALPR,2025-07-12T01:15:15Z,1,168818638,https://www.openstreetmap.org/changeset/168818638,JakeTheMoose,1898744,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""90"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 168818638, ""id"": 12995178202, ""lat"": 41.8964496, ""lon"": -87.6428496, ""tags"": {""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""90"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2025-07-12T01:15:15Z"", ""type"": ""node"", ""uid"": 1898744, ""user"": ""JakeTheMoose"", ""version"": 1}"
node,12995178203,https://www.openstreetmap.org/node/12995178203,41.8964218,-87.6428498,,,,Chicago Police Department,manufacturer_unknown,,yes,,not available in OSM,60654,Chicago ZIP polygon,18,Chicago current district polygon,90,ALPR,2025-07-12T01:15:15Z,1,168818638,https://www.openstreetmap.org/changeset/168818638,JakeTheMoose,1898744,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""90"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 168818638, ""id"": 12995178203, ""lat"": 41.8964218, ""lon"": -87.6428498, ""tags"": {""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""90"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2025-07-12T01:15:15Z"", ""type"": ""node"", ""uid"": 1898744, ""user"": ""JakeTheMoose"", ""version"": 1}"
node,12995178204,https://www.openstreetmap.org/node/12995178204,41.8965084,-87.6430781,,,,Chicago Police Department,manufacturer_unknown,,yes,,not available in OSM,60610,Chicago ZIP polygon,18,Chicago current district polygon,270,ALPR,2025-07-12T01:15:15Z,1,168818638,https://www.openstreetmap.org/changeset/168818638,JakeTheMoose,1898744,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""270"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 168818638, ""id"": 12995178204, ""lat"": 41.8965084, ""lon"": -87.6430781, ""tags"": {""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""270"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2025-07-12T01:15:15Z"", ""type"": ""node"", ""uid"": 1898744, ""user"": ""JakeTheMoose"", ""version"": 1}"
node,13038086402,https://www.openstreetmap.org/node/13038086402,41.9520193,-87.8344138,,Genetec,,Chicago Police Department,other_or_unverified_manufacturer,,yes,,not available in OSM,60634,Chicago ZIP polygon,16,Chicago current district polygon,70,ALPR,2025-07-30T21:06:44Z,1,169741664,https://www.openstreetmap.org/changeset/169741664,JakeTheMoose,1898744,,,,skipped,,,,,,,,,,,"{""brand"": ""Genetec"", ""brand:wikidata"": ""Q30295174"", ""camera:mount"": ""street_lamp"", ""camera:type"": ""fixed"", ""direction"": ""70"", ""man_made"": ""surveillance"", ""note"": ""Cloudrunner CR-H2 solar-powered camera"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 169741664, ""id"": 13038086402, ""lat"": 41.9520193, ""lon"": -87.8344138, ""tags"": {""brand"": ""Genetec"", ""brand:wikidata"": ""Q30295174"", ""camera:mount"": ""street_lamp"", ""camera:type"": ""fixed"", ""direction"": ""70"", ""man_made"": ""surveillance"", ""note"": ""Cloudrunner CR-H2 solar-powered camera"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2025-07-30T21:06:44Z"", ""type"": ""node"", ""uid"": 1898744, ""user"": ""JakeTheMoose"", ""version"": 1}"
node,13038150126,https://www.openstreetmap.org/node/13038150126,41.9254149,-87.7924619,,Flock Safety,,Flock Safety,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60707,Chicago ZIP polygon,25,Chicago current district polygon,210,ALPR,2025-07-30T21:56:20Z,1,169743191,https://www.openstreetmap.org/changeset/169743191,JakeTheMoose,1898744,,,,skipped,,,,,,,,,,,"{""brand"": ""Flock Safety"", ""brand:wikidata"": ""Q108485435"", ""camera:mount"": ""street_lamp"", ""camera:type"": ""fixed"", ""direction"": ""210"", ""man_made"": ""surveillance"", ""operator"": ""Flock Safety"", ""operator:wikidata"": ""Q108485435"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 169743191, ""id"": 13038150126, ""lat"": 41.9254149, ""lon"": -87.7924619, ""tags"": {""brand"": ""Flock Safety"", ""brand:wikidata"": ""Q108485435"", ""camera:mount"": ""street_lamp"", ""camera:type"": ""fixed"", ""direction"": ""210"", ""man_made"": ""surveillance"", ""operator"": ""Flock Safety"", ""operator:wikidata"": ""Q108485435"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2025-07-30T21:56:20Z"", ""type"": ""node"", ""uid"": 1898744, ""user"": ""JakeTheMoose"", ""version"": 1}"
node,13038150127,https://www.openstreetmap.org/node/13038150127,41.9254177,-87.7924621,,Flock Safety,,Flock Safety,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60707,Chicago ZIP polygon,25,Chicago current district polygon,285,ALPR,2025-07-30T21:56:20Z,1,169743191,https://www.openstreetmap.org/changeset/169743191,JakeTheMoose,1898744,,,,skipped,,,,,,,,,,,"{""brand"": ""Flock Safety"", ""brand:wikidata"": ""Q108485435"", ""camera:mount"": ""street_lamp"", ""camera:type"": ""fixed"", ""direction"": ""285"", ""man_made"": ""surveillance"", ""operator"": ""Flock Safety"", ""operator:wikidata"": ""Q108485435"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 169743191, ""id"": 13038150127, ""lat"": 41.9254177, ""lon"": -87.7924621, ""tags"": {""brand"": ""Flock Safety"", ""brand:wikidata"": ""Q108485435"", ""camera:mount"": ""street_lamp"", ""camera:type"": ""fixed"", ""direction"": ""285"", ""man_made"": ""surveillance"", ""operator"": ""Flock Safety"", ""operator:wikidata"": ""Q108485435"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2025-07-30T21:56:20Z"", ""type"": ""node"", ""uid"": 1898744, ""user"": ""JakeTheMoose"", ""version"": 1}"
node,13038155635,https://www.openstreetmap.org/node/13038155635,41.9314365,-87.7565652,,,,Chicago Police Department,manufacturer_unknown,,yes,,not available in OSM,60641,Chicago ZIP polygon,25,Chicago current district polygon,265,ALPR,2025-07-30T21:51:35Z,1,169743051,https://www.openstreetmap.org/changeset/169743051,JakeTheMoose,1898744,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""street_lamp"", ""camera:type"": ""fixed"", ""direction"": ""265"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 169743051, ""id"": 13038155635, ""lat"": 41.9314365, ""lon"": -87.7565652, ""tags"": {""camera:mount"": ""street_lamp"", ""camera:type"": ""fixed"", ""direction"": ""265"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2025-07-30T21:51:35Z"", ""type"": ""node"", ""uid"": 1898744, ""user"": ""JakeTheMoose"", ""version"": 1}"
node,13038155636,https://www.openstreetmap.org/node/13038155636,41.9682568,-87.7182839,,,,Chicago Police Department,manufacturer_unknown,,yes,,not available in OSM,60625,Chicago ZIP polygon,17,Chicago current district polygon,165,ALPR,2025-07-30T21:51:35Z,1,169743051,https://www.openstreetmap.org/changeset/169743051,JakeTheMoose,1898744,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""165"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 169743051, ""id"": 13038155636, ""lat"": 41.9682568, ""lon"": -87.7182839, ""tags"": {""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""165"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2025-07-30T21:51:35Z"", ""type"": ""node"", ""uid"": 1898744, ""user"": ""JakeTheMoose"", ""version"": 1}"
node,13038182147,https://www.openstreetmap.org/node/13038182147,41.9258743,-87.7924749,,Flock Safety,,Flock Safety,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60707,Chicago ZIP polygon,25,Chicago current district polygon,,gunshot_detector,2025-07-30T22:19:39Z,1,169743813,https://www.openstreetmap.org/changeset/169743813,JakeTheMoose,1898744,,,,skipped,,,,,,,,,,,"{""brand"": ""Flock Safety"", ""brand:wikidata"": ""Q108485435"", ""camera:mount"": ""street_lamp"", ""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""operator"": ""Flock Safety"", ""operator:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""gunshot_detector""}","{""changeset"": 169743813, ""id"": 13038182147, ""lat"": 41.9258743, ""lon"": -87.7924749, ""tags"": {""brand"": ""Flock Safety"", ""brand:wikidata"": ""Q108485435"", ""camera:mount"": ""street_lamp"", ""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""operator"": ""Flock Safety"", ""operator:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""gunshot_detector""}, ""timestamp"": ""2025-07-30T22:19:39Z"", ""type"": ""node"", ""uid"": 1898744, ""user"": ""JakeTheMoose"", ""version"": 1}"
node,13038182873,https://www.openstreetmap.org/node/13038182873,41.9517995,-87.8071614,,,,Chicago Police Department,manufacturer_unknown,,yes,,not available in OSM,60634,Chicago ZIP polygon,16,Chicago current district polygon,325,ALPR,2025-07-30T22:14:20Z,1,169743689,https://www.openstreetmap.org/changeset/169743689,JakeTheMoose,1898744,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""street_lamp"", ""camera:type"": ""fixed"", ""direction"": ""325"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 169743689, ""id"": 13038182873, ""lat"": 41.9517995, ""lon"": -87.8071614, ""tags"": {""camera:mount"": ""street_lamp"", ""camera:type"": ""fixed"", ""direction"": ""325"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2025-07-30T22:14:20Z"", ""type"": ""node"", ""uid"": 1898744, ""user"": ""JakeTheMoose"", ""version"": 1}"
node,13038182874,https://www.openstreetmap.org/node/13038182874,41.9518007,-87.8071524,,,,Chicago Police Department,manufacturer_unknown,,yes,,not available in OSM,60634,Chicago ZIP polygon,16,Chicago current district polygon,345,ALPR,2025-07-30T22:14:20Z,1,169743689,https://www.openstreetmap.org/changeset/169743689,JakeTheMoose,1898744,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""street_lamp"", ""camera:type"": ""fixed"", ""direction"": ""345"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 169743689, ""id"": 13038182874, ""lat"": 41.9518007, ""lon"": -87.8071524, ""tags"": {""camera:mount"": ""street_lamp"", ""camera:type"": ""fixed"", ""direction"": ""345"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2025-07-30T22:14:20Z"", ""type"": ""node"", ""uid"": 1898744, ""user"": ""JakeTheMoose"", ""version"": 1}"
node,13038198687,https://www.openstreetmap.org/node/13038198687,41.9274349,-87.7855449,,,,Chicago Police Department,manufacturer_unknown,,yes,,not available in OSM,60639,Chicago ZIP polygon,25,Chicago current district polygon,0,ALPR,2025-07-30T22:24:34Z,1,169743938,https://www.openstreetmap.org/changeset/169743938,JakeTheMoose,1898744,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""0"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 169743938, ""id"": 13038198687, ""lat"": 41.9274349, ""lon"": -87.7855449, ""tags"": {""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""0"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2025-07-30T22:24:34Z"", ""type"": ""node"", ""uid"": 1898744, ""user"": ""JakeTheMoose"", ""version"": 1}"
node,13056453486,https://www.openstreetmap.org/node/13056453486,41.7481751,-87.7408555,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60652,Chicago ZIP polygon,8,Chicago current district polygon,95,ALPR,2025-08-07T16:25:58Z,1,170116423,https://www.openstreetmap.org/changeset/170116423,FourPugCowboy,22577580,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""95"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance:type"": ""ALPR""}","{""changeset"": 170116423, ""id"": 13056453486, ""lat"": 41.7481751, ""lon"": -87.7408555, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""95"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-08-07T16:25:58Z"", ""type"": ""node"", ""uid"": 22577580, ""user"": ""FourPugCowboy"", ""version"": 1}"
node,13056453487,https://www.openstreetmap.org/node/13056453487,41.7489914,-87.7400048,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60652,Chicago ZIP polygon,8,Chicago current district polygon,190,ALPR,2025-08-07T16:25:58Z,1,170116423,https://www.openstreetmap.org/changeset/170116423,FourPugCowboy,22577580,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""190"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance:type"": ""ALPR""}","{""changeset"": 170116423, ""id"": 13056453487, ""lat"": 41.7489914, ""lon"": -87.7400048, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""190"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-08-07T16:25:58Z"", ""type"": ""node"", ""uid"": 22577580, ""user"": ""FourPugCowboy"", ""version"": 1}"
node,13056453488,https://www.openstreetmap.org/node/13056453488,41.7490114,-87.7391009,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60652,Chicago ZIP polygon,8,Chicago current district polygon,180,ALPR,2025-08-07T16:25:58Z,1,170116423,https://www.openstreetmap.org/changeset/170116423,FourPugCowboy,22577580,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""180"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance:type"": ""ALPR""}","{""changeset"": 170116423, ""id"": 13056453488, ""lat"": 41.7490114, ""lon"": -87.7391009, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""180"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-08-07T16:25:58Z"", ""type"": ""node"", ""uid"": 22577580, ""user"": ""FourPugCowboy"", ""version"": 1}"
