osm_type,osm_id,osm_url,latitude,longitude,manufacturer,brand,model,operator,camera_class,name,in_chicago_city,address,address_source,zip_code,zip_source,police_district,district_source,direction,surveillance_type,last_osm_edit_utc,osm_version,osm_changeset_id,osm_changeset_url,osm_last_editor,osm_last_editor_uid,first_osm_mapped_utc,first_alpr_tagged_utc,first_flock_tagged_utc,history_status,installation_date,installation_date_source,installation_date_url,operational_date,operational_date_source,operational_date_url,date_notes,osm_start_date_tag,osm_construction_date_tag,osm_opening_date_tag,osm_tags_json,osm_full_element_json
node,13146215143,https://www.openstreetmap.org/node/13146215143,41.7728743,-87.6258131,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60621,Chicago ZIP polygon,7,Chicago current district polygon,360;350;10,ALPR,2025-12-21T20:09:25Z,2,176233398,https://www.openstreetmap.org/changeset/176233398,nickvet419,18480,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""360;350;10"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 176233398, ""id"": 13146215143, ""lat"": 41.7728743, ""lon"": -87.6258131, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""360;350;10"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-12-21T20:09:25Z"", ""type"": ""node"", ""uid"": 18480, ""user"": ""nickvet419"", ""version"": 2}"
node,13146215144,https://www.openstreetmap.org/node/13146215144,41.7728784,-87.6255645,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60621,Chicago ZIP polygon,3,Chicago current district polygon,360;350;10,ALPR,2025-12-21T20:09:25Z,2,176233398,https://www.openstreetmap.org/changeset/176233398,nickvet419,18480,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""360;350;10"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 176233398, ""id"": 13146215144, ""lat"": 41.7728784, ""lon"": -87.6255645, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""360;350;10"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-12-21T20:09:25Z"", ""type"": ""node"", ""uid"": 18480, ""user"": ""nickvet419"", ""version"": 2}"
node,13146215145,https://www.openstreetmap.org/node/13146215145,41.7725957,-87.6261414,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60621,Chicago ZIP polygon,7,Chicago current district polygon,180;160;170,ALPR,2025-12-21T20:09:25Z,2,176233398,https://www.openstreetmap.org/changeset/176233398,nickvet419,18480,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""180;160;170"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 176233398, ""id"": 13146215145, ""lat"": 41.7725957, ""lon"": -87.6261414, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""180;160;170"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-12-21T20:09:25Z"", ""type"": ""node"", ""uid"": 18480, ""user"": ""nickvet419"", ""version"": 2}"
node,13146215146,https://www.openstreetmap.org/node/13146215146,41.7725917,-87.6263502,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60621,Chicago ZIP polygon,7,Chicago current district polygon,180;170,ALPR,2025-12-21T20:09:25Z,2,176233398,https://www.openstreetmap.org/changeset/176233398,nickvet419,18480,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""180;170"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 176233398, ""id"": 13146215146, ""lat"": 41.7725917, ""lon"": -87.6263502, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""180;170"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-12-21T20:09:25Z"", ""type"": ""node"", ""uid"": 18480, ""user"": ""nickvet419"", ""version"": 2}"
node,13146215147,https://www.openstreetmap.org/node/13146215147,41.7725898,-87.6264528,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60621,Chicago ZIP polygon,7,Chicago current district polygon,180,ALPR,2025-12-21T20:09:25Z,3,176233398,https://www.openstreetmap.org/changeset/176233398,nickvet419,18480,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""180"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 176233398, ""id"": 13146215147, ""lat"": 41.7725898, ""lon"": -87.6264528, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""180"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-12-21T20:09:25Z"", ""type"": ""node"", ""uid"": 18480, ""user"": ""nickvet419"", ""version"": 3}"
node,13146215148,https://www.openstreetmap.org/node/13146215148,41.7652921,-87.6259291,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60621,Chicago ZIP polygon,7,Chicago current district polygon,180;160;170;150;190;200,ALPR,2025-12-22T14:01:35Z,3,176265016,https://www.openstreetmap.org/changeset/176265016,nickvet419,18480,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""180;160;170;150;190;200"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 176265016, ""id"": 13146215148, ""lat"": 41.7652921, ""lon"": -87.6259291, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""180;160;170;150;190;200"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-12-22T14:01:35Z"", ""type"": ""node"", ""uid"": 18480, ""user"": ""nickvet419"", ""version"": 3}"
node,13146215149,https://www.openstreetmap.org/node/13146215149,41.7655925,-87.6255318,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60621,Chicago ZIP polygon,7,Chicago current district polygon,350;0;10;20;340;330,ALPR,2025-12-22T14:01:35Z,3,176265016,https://www.openstreetmap.org/changeset/176265016,nickvet419,18480,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""350;0;10;20;340;330"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 176265016, ""id"": 13146215149, ""lat"": 41.7655925, ""lon"": -87.6255318, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""350;0;10;20;340;330"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-12-22T14:01:35Z"", ""type"": ""node"", ""uid"": 18480, ""user"": ""nickvet419"", ""version"": 3}"
node,13146215150,https://www.openstreetmap.org/node/13146215150,41.7580419,-87.6257822,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60620,Chicago ZIP polygon,6,Chicago current district polygon,180;160;170;150;190,ALPR,2025-12-22T14:01:35Z,3,176265016,https://www.openstreetmap.org/changeset/176265016,nickvet419,18480,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""180;160;170;150;190"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 176265016, ""id"": 13146215150, ""lat"": 41.7580419, ""lon"": -87.6257822, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""180;160;170;150;190"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-12-22T14:01:35Z"", ""type"": ""node"", ""uid"": 18480, ""user"": ""nickvet419"", ""version"": 3}"
node,13146215151,https://www.openstreetmap.org/node/13146215151,41.7583091,-87.6253302,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60621,Chicago ZIP polygon,3,Chicago current district polygon,340;350;360;10;20,ALPR,2025-12-22T14:01:35Z,3,176265016,https://www.openstreetmap.org/changeset/176265016,nickvet419,18480,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""340;350;360;10;20"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 176265016, ""id"": 13146215151, ""lat"": 41.7583091, ""lon"": -87.6253302, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""340;350;360;10;20"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-12-22T14:01:35Z"", ""type"": ""node"", ""uid"": 18480, ""user"": ""nickvet419"", ""version"": 3}"
node,13146215152,https://www.openstreetmap.org/node/13146215152,41.7511595,-87.624993,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60620,Chicago ZIP polygon,6,Chicago current district polygon,340;350;0;10;20,ALPR,2025-12-22T17:16:54Z,3,176274162,https://www.openstreetmap.org/changeset/176274162,nickvet419,18480,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""340;350;0;10;20"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 176274162, ""id"": 13146215152, ""lat"": 41.7511595, ""lon"": -87.624993, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""340;350;0;10;20"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-12-22T17:16:54Z"", ""type"": ""node"", ""uid"": 18480, ""user"": ""nickvet419"", ""version"": 3}"
node,13146215153,https://www.openstreetmap.org/node/13146215153,41.7435181,-87.625205,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60620,Chicago ZIP polygon,6,Chicago current district polygon,180;160;170;150;190,ALPR,2025-12-22T02:08:58Z,2,176241339,https://www.openstreetmap.org/changeset/176241339,nickvet419,18480,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""180;160;170;150;190"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 176241339, ""id"": 13146215153, ""lat"": 41.7435181, ""lon"": -87.625205, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""180;160;170;150;190"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-12-22T02:08:58Z"", ""type"": ""node"", ""uid"": 18480, ""user"": ""nickvet419"", ""version"": 2}"
node,13146215154,https://www.openstreetmap.org/node/13146215154,41.7437836,-87.6247551,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60620,Chicago ZIP polygon,6,Chicago current district polygon,340;350;0;10;20,ALPR,2025-12-22T02:08:58Z,2,176241339,https://www.openstreetmap.org/changeset/176241339,nickvet419,18480,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""340;350;0;10;20"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 176241339, ""id"": 13146215154, ""lat"": 41.7437836, ""lon"": -87.6247551, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""340;350;0;10;20"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-12-22T02:08:58Z"", ""type"": ""node"", ""uid"": 18480, ""user"": ""nickvet419"", ""version"": 2}"
node,13146215155,https://www.openstreetmap.org/node/13146215155,41.6605259,-87.5891467,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60628,Chicago ZIP polygon,5,Chicago current district polygon,330;320;340;350,ALPR,2025-09-16T01:18:53Z,1,171990420,https://www.openstreetmap.org/changeset/171990420,MisterFreeze,8420235,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""330;320;340;350"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 171990420, ""id"": 13146215155, ""lat"": 41.6605259, ""lon"": -87.5891467, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""330;320;340;350"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-09-16T01:18:53Z"", ""type"": ""node"", ""uid"": 8420235, ""user"": ""MisterFreeze"", ""version"": 1}"
node,13146215156,https://www.openstreetmap.org/node/13146215156,41.6602652,-87.5891499,Motorola Solutions,,,,other_or_unverified_manufacturer,,yes,,not available in OSM,60827,Chicago ZIP polygon,5,Chicago current district polygon,160;170;150;180;140,ALPR,2025-09-16T01:18:53Z,1,171990420,https://www.openstreetmap.org/changeset/171990420,MisterFreeze,8420235,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""160;170;150;180;140"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}","{""changeset"": 171990420, ""id"": 13146215156, ""lat"": 41.6602652, ""lon"": -87.5891499, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""160;170;150;180;140"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""manufacturer:wikidata"": ""Q634815"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2025-09-16T01:18:53Z"", ""type"": ""node"", ""uid"": 8420235, ""user"": ""MisterFreeze"", ""version"": 1}"
node,13156986662,https://www.openstreetmap.org/node/13156986662,41.8710368,-87.8630309,,,,Illinois State Police,manufacturer_unknown,,no (or not matched to district polygons),,not available in OSM,,unresolved,,ambiguous polygon matches (0),90;80;100,ALPR,2025-09-20T00:12:43Z,2,172186024,https://www.openstreetmap.org/changeset/172186024,nickvet419,18480,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""90;80;100"", ""man_made"": ""surveillance"", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 172186024, ""id"": 13156986662, ""lat"": 41.8710368, ""lon"": -87.8630309, ""tags"": {""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""90;80;100"", ""man_made"": ""surveillance"", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2025-09-20T00:12:43Z"", ""type"": ""node"", ""uid"": 18480, ""user"": ""nickvet419"", ""version"": 2}"
node,13156986663,https://www.openstreetmap.org/node/13156986663,41.8729822,-87.7991307,Motorola Solutions,,,Illinois State Police,other_or_unverified_manufacturer,,no (or not matched to district polygons),,not available in OSM,,unresolved,,ambiguous polygon matches (0),100;90;110,ALPR,2026-09-14T18:35:05Z,2,189026410,https://www.openstreetmap.org/changeset/189026410,bob1984,21298135,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""100;90;110"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 189026410, ""id"": 13156986663, ""lat"": 41.8729822, ""lon"": -87.7991307, ""tags"": {""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""100;90;110"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-09-14T18:35:05Z"", ""type"": ""node"", ""uid"": 21298135, ""user"": ""bob1984"", ""version"": 2}"
node,13156986664,https://www.openstreetmap.org/node/13156986664,41.8732376,-87.7991899,Motorola Solutions,,,Illinois State Police,other_or_unverified_manufacturer,,no (or not matched to district polygons),,not available in OSM,,unresolved,,ambiguous polygon matches (0),270;260;280,ALPR,2026-09-14T18:35:29Z,2,189026431,https://www.openstreetmap.org/changeset/189026431,bob1984,21298135,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""270;260;280"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 189026431, ""id"": 13156986664, ""lat"": 41.8732376, ""lon"": -87.7991899, ""tags"": {""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""270;260;280"", ""man_made"": ""surveillance"", ""manufacturer"": ""Motorola Solutions"", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-09-14T18:35:29Z"", ""type"": ""node"", ""uid"": 21298135, ""user"": ""bob1984"", ""version"": 2}"
node,13156986665,https://www.openstreetmap.org/node/13156986665,41.8716602,-87.7840728,,,,Illinois State Police,manufacturer_unknown,,no (or not matched to district polygons),,not available in OSM,,unresolved,,ambiguous polygon matches (0),100;90;110,ALPR,2025-09-19T21:06:33Z,1,172182246,https://www.openstreetmap.org/changeset/172182246,MisterFreeze,8420235,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""100;90;110"", ""man_made"": ""surveillance"", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 172182246, ""id"": 13156986665, ""lat"": 41.8716602, ""lon"": -87.7840728, ""tags"": {""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""100;90;110"", ""man_made"": ""surveillance"", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2025-09-19T21:06:33Z"", ""type"": ""node"", ""uid"": 8420235, ""user"": ""MisterFreeze"", ""version"": 1}"
node,13156986666,https://www.openstreetmap.org/node/13156986666,41.8719479,-87.7842974,,,,Illinois State Police,manufacturer_unknown,,no (or not matched to district polygons),,not available in OSM,,unresolved,,ambiguous polygon matches (0),270;260;280,ALPR,2025-09-19T21:06:33Z,1,172182246,https://www.openstreetmap.org/changeset/172182246,MisterFreeze,8420235,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""270;260;280"", ""man_made"": ""surveillance"", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 172182246, ""id"": 13156986666, ""lat"": 41.8719479, ""lon"": -87.7842974, ""tags"": {""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""270;260;280"", ""man_made"": ""surveillance"", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2025-09-19T21:06:33Z"", ""type"": ""node"", ""uid"": 8420235, ""user"": ""MisterFreeze"", ""version"": 1}"
node,13156986667,https://www.openstreetmap.org/node/13156986667,41.8714024,-87.7490686,,,,Illinois State Police,manufacturer_unknown,,yes,,not available in OSM,60644,Chicago ZIP polygon,15,Chicago current district polygon,90;70;80;100,ALPR,2025-09-19T21:06:33Z,1,172182246,https://www.openstreetmap.org/changeset/172182246,MisterFreeze,8420235,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""90;70;80;100"", ""man_made"": ""surveillance"", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 172182246, ""id"": 13156986667, ""lat"": 41.8714024, ""lon"": -87.7490686, ""tags"": {""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""90;70;80;100"", ""man_made"": ""surveillance"", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2025-09-19T21:06:33Z"", ""type"": ""node"", ""uid"": 8420235, ""user"": ""MisterFreeze"", ""version"": 1}"
node,13156986668,https://www.openstreetmap.org/node/13156986668,41.8713846,-87.7490672,,,,Illinois State Police,manufacturer_unknown,,yes,,not available in OSM,60644,Chicago ZIP polygon,15,Chicago current district polygon,110,ALPR,2025-09-19T21:06:33Z,1,172182246,https://www.openstreetmap.org/changeset/172182246,MisterFreeze,8420235,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""110"", ""man_made"": ""surveillance"", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 172182246, ""id"": 13156986668, ""lat"": 41.8713846, ""lon"": -87.7490672, ""tags"": {""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""110"", ""man_made"": ""surveillance"", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2025-09-19T21:06:33Z"", ""type"": ""node"", ""uid"": 8420235, ""user"": ""MisterFreeze"", ""version"": 1}"
node,13156986669,https://www.openstreetmap.org/node/13156986669,41.8758133,-87.681518,,,,Illinois State Police,manufacturer_unknown,,yes,,not available in OSM,60612,Chicago ZIP polygon,12,Chicago current district polygon,270;260;280;260,ALPR,2025-09-19T21:06:33Z,1,172182246,https://www.openstreetmap.org/changeset/172182246,MisterFreeze,8420235,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""270;260;280;260"", ""man_made"": ""surveillance"", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 172182246, ""id"": 13156986669, ""lat"": 41.8758133, ""lon"": -87.681518, ""tags"": {""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""270;260;280;260"", ""man_made"": ""surveillance"", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2025-09-19T21:06:33Z"", ""type"": ""node"", ""uid"": 8420235, ""user"": ""MisterFreeze"", ""version"": 1}"
node,13156986670,https://www.openstreetmap.org/node/13156986670,41.8759117,-87.6815166,,,,Illinois State Police,manufacturer_unknown,,yes,,not available in OSM,60612,Chicago ZIP polygon,12,Chicago current district polygon,280,ALPR,2025-09-19T21:06:33Z,1,172182246,https://www.openstreetmap.org/changeset/172182246,MisterFreeze,8420235,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""280"", ""man_made"": ""surveillance"", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 172182246, ""id"": 13156986670, ""lat"": 41.8759117, ""lon"": -87.6815166, ""tags"": {""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""280"", ""man_made"": ""surveillance"", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2025-09-19T21:06:33Z"", ""type"": ""node"", ""uid"": 8420235, ""user"": ""MisterFreeze"", ""version"": 1}"
