osm_type,osm_id,camera_key,latitude,longitude,first_mapped_as_alpr_at,first_mapped_as_alpr_date,first_alpr_osm_version,first_alpr_changeset,first_alpr_osm_user,first_alpr_osm_uid,currently_explicitly_flock,current_flock_evidence,explicitly_flock_at_first_alpr_version,first_alpr_flock_evidence,osm_object_created_at,osm_object_created_date,osm_object_created_version,camera_tag_added_after_object_creation,previous_version,previous_timestamp,previous_was_alpr,current_osm_version,current_osm_timestamp,current_changeset,current_brand,current_manufacturer,current_operator,current_model,current_direction,current_surveillance_type,osm_history_version_count,history_sha256,osm_object_url,osm_history_api_url,first_alpr_tags_json,current_tags_json,date_interpretation
node,12182927190,node/12182927190,41.8741347,-87.7328274,2024-09-17T21:43:20Z,2024-09-17,1,156748418,JakeTheMoose,1898744,False,,False,,2024-09-17T21:43:20Z,2024-09-17,1,False,,,False,2,2024-12-12T21:06:14Z,160223669,,,Illinois State Police,,275,ALPR,2,ac083fb778304d12dbb16ad37da4fdcd416b103d250defbd4a0e6b7bc9b993b7,https://www.openstreetmap.org/node/12182927190,https://api.openstreetmap.org/api/0.6/node/12182927190/history,"{""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""275"", ""man_made"": ""surveillance"", ""note"": ""One ALPR mounted on pedestrian bridge."", ""operator"": ""Illinois State Police"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""275"", ""man_made"": ""surveillance"", ""note"": ""One ALPR mounted on pedestrian bridge."", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12182927191,node/12182927191,41.8736069,-87.7229631,2024-09-17T21:43:20Z,2024-09-17,1,156748418,JakeTheMoose,1898744,False,,False,,2024-09-17T21:43:20Z,2024-09-17,1,False,,,False,2,2024-12-12T21:06:14Z,160223669,,,Illinois State Police,,100,ALPR,2,2a085197e8e63133d12452395dee20876f764c46245ecca0f3f33fa834010918,https://www.openstreetmap.org/node/12182927191,https://api.openstreetmap.org/api/0.6/node/12182927191/history,"{""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""100"", ""man_made"": ""surveillance"", ""note"": ""One ALPR mounted on pedestrian bridge."", ""operator"": ""Illinois State Police"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""100"", ""man_made"": ""surveillance"", ""note"": ""One ALPR mounted on pedestrian bridge."", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12182927192,node/12182927192,41.874253,-87.7230358,2024-09-17T21:43:20Z,2024-09-17,1,156748418,JakeTheMoose,1898744,False,,False,,2024-09-17T21:43:20Z,2024-09-17,1,False,,,False,2,2024-12-12T21:06:14Z,160223669,,,Illinois State Police,,255,ALPR,2,c10223e251577c3c9cbad94228ab1e5f050248bfea26b5e177a30fd199c26856,https://www.openstreetmap.org/node/12182927192,https://api.openstreetmap.org/api/0.6/node/12182927192/history,"{""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""255"", ""man_made"": ""surveillance"", ""note"": ""One ALPR mounted on pedestrian bridge."", ""operator"": ""Illinois State Police"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:mount"": ""wall"", ""camera:type"": ""fixed"", ""direction"": ""255"", ""man_made"": ""surveillance"", ""note"": ""One ALPR mounted on pedestrian bridge."", ""operator"": ""Illinois State Police"", ""operator:short"": ""ISP"", ""operator:wikidata"": ""Q3148730"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12182943660,node/12182943660,41.8661297,-87.720117,2024-09-17T21:50:45Z,2024-09-17,1,156748563,JakeTheMoose,1898744,False,,False,,2024-09-17T21:50:45Z,2024-09-17,1,False,,,False,2,2026-05-20T19:21:31Z,182944659,,,Chicago Police Department,,180,ALPR,2,d8c9fccfde8ae381d3ca1a3fda5c33a4b610ab021ff250eb605683d0570293d5,https://www.openstreetmap.org/node/12182943660,https://api.openstreetmap.org/api/0.6/node/12182943660/history,"{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""180"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""180"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12182910795,node/12182910795,41.8623544,-87.7104911,2024-09-17T21:59:11Z,2024-09-17,1,156748735,JakeTheMoose,1898744,False,,False,,2024-09-17T21:59:11Z,2024-09-17,1,False,,,False,1,2024-09-17T21:59:11Z,156748735,,,Chicago Police Department,,165,ALPR,1,da7b22cce0f86ab5d2f4960e3a720d0ae5dd757f9e4421d5361421c90468b557,https://www.openstreetmap.org/node/12182910795,https://api.openstreetmap.org/api/0.6/node/12182910795/history,"{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""165"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""165"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12182910797,node/12182910797,41.8591378,-87.7103073,2024-09-17T21:59:11Z,2024-09-17,1,156748735,JakeTheMoose,1898744,False,,False,,2024-09-17T21:59:11Z,2024-09-17,1,False,,,False,1,2024-09-17T21:59:11Z,156748735,,,Chicago Police Department,,0,ALPR,1,ffe02371e057e79c2be6b973bdabacc609fb31c5ec1c11ed293c465633a89f9d,https://www.openstreetmap.org/node/12182910797,https://api.openstreetmap.org/api/0.6/node/12182910797/history,"{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""0"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""0"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12184406789,node/12184406789,41.7948911,-87.5982617,2024-09-18T16:33:54Z,2024-09-18,1,156782524,JakeTheMoose,1898744,False,,False,,2024-09-18T16:33:54Z,2024-09-18,1,False,,,False,2,2026-07-28T13:39:24Z,186520259,,,University of Chicago Police Department,,70;141,ALPR,2,2c636a4b15d368ab3b205efb3be448e3cf995cf6accd25f0344d5dcdfd5b88bf,https://www.openstreetmap.org/node/12184406789,https://api.openstreetmap.org/api/0.6/node/12184406789/history,"{""camera:mount"": ""emergency_phone"", ""camera:type"": ""fixed"", ""direction"": ""70"", ""man_made"": ""surveillance"", ""mapillary"": ""766662710878110"", ""operator"": ""University of Chicago Police Department"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:mount"": ""emergency_phone"", ""camera:type"": ""fixed"", ""direction"": ""70;141"", ""man_made"": ""surveillance"", ""mapillary"": ""766662710878110"", ""operator"": ""University of Chicago Police Department"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12184445871,node/12184445871,41.7949036,-87.601569,2024-09-18T16:37:12Z,2024-09-18,1,156782655,JakeTheMoose,1898744,False,,False,,2024-09-18T16:37:12Z,2024-09-18,1,False,,,False,2,2026-08-12T22:08:22Z,187362925,,,University of Chicago Police Department,,300;66,ALPR,2,c4968ceadd295ef366627e5f930f4f6d8e93cd16a9ff5652deb7f47b994a7ee3,https://www.openstreetmap.org/node/12184445871,https://api.openstreetmap.org/api/0.6/node/12184445871/history,"{""camera:mount"": ""emergency_phone"", ""camera:type"": ""fixed"", ""direction"": ""300"", ""man_made"": ""surveillance"", ""mapillary"": ""898117877401633"", ""operator"": ""University of Chicago Police Department"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:mount"": ""emergency_phone"", ""camera:type"": ""fixed"", ""direction"": ""300;66"", ""man_made"": ""surveillance"", ""mapillary"": ""898117877401633"", ""operator"": ""University of Chicago Police Department"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12300326241,node/12300326241,41.8755758,-87.6274437,2024-10-30T21:58:13Z,2024-10-30,1,158560760,JakeTheMoose,1898744,False,,False,,2024-10-30T21:58:13Z,2024-10-30,1,False,,,False,1,2024-10-30T21:58:13Z,158560760,,,Chicago Police Department,,90,ALPR,1,187c7243d6f032e720b101be9386589d99fe3348ef46a075c5141e10fd54d33e,https://www.openstreetmap.org/node/12300326241,https://api.openstreetmap.org/api/0.6/node/12300326241/history,"{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""90"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""90"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12300326242,node/12300326242,41.875591,-87.6274459,2024-10-30T21:58:13Z,2024-10-30,1,158560760,JakeTheMoose,1898744,False,,False,,2024-10-30T21:58:13Z,2024-10-30,1,False,,,False,1,2024-10-30T21:58:13Z,158560760,,,Chicago Police Department,,85,ALPR,1,a3c07fa590d13f5eed98fa3c19efa8d290087aae04df5b4a17e7f3f3116fe4e0,https://www.openstreetmap.org/node/12300326242,https://api.openstreetmap.org/api/0.6/node/12300326242/history,"{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""85"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""85"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12300326243,node/12300326243,41.8755547,-87.6274439,2024-10-30T21:58:13Z,2024-10-30,1,158560760,JakeTheMoose,1898744,False,,False,,2024-10-30T21:58:13Z,2024-10-30,1,False,,,False,1,2024-10-30T21:58:13Z,158560760,,,Chicago Police Department,,90,ALPR,1,bb03f78302449a7720a68331ba0be60b6ead1aa946f353cf9ce338b655e4c85b,https://www.openstreetmap.org/node/12300326243,https://api.openstreetmap.org/api/0.6/node/12300326243/history,"{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""90"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""90"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12300326245,node/12300326245,41.8757012,-87.6308797,2024-10-30T21:58:13Z,2024-10-30,1,158560760,JakeTheMoose,1898744,False,,False,,2024-10-30T21:58:13Z,2024-10-30,1,False,,,False,1,2024-10-30T21:58:13Z,158560760,,,Chicago Police Department,,270,ALPR,1,b907e6c7c2fbe41ed773ea79f604a4c1863a161d7c4090f75d4130f3805a1386,https://www.openstreetmap.org/node/12300326245,https://api.openstreetmap.org/api/0.6/node/12300326245/history,"{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""270"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""270"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12300326250,node/12300326250,41.8770798,-87.6240895,2024-10-30T21:58:13Z,2024-10-30,1,158560760,JakeTheMoose,1898744,False,,False,,2024-10-30T21:58:13Z,2024-10-30,1,False,,,False,1,2024-10-30T21:58:13Z,158560760,,,Chicago Police Department,,345,ALPR,1,1ac9e1ba17289a88427e84f80d9b79b1cf962604ea40118942278fdc74aa4f92,https://www.openstreetmap.org/node/12300326250,https://api.openstreetmap.org/api/0.6/node/12300326250/history,"{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""345"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""345"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12300588386,node/12300588386,41.9040778,-87.6674478,2024-10-31T02:47:00Z,2024-10-31,1,158565204,JakeTheMoose,1898744,False,,False,,2024-10-31T02:47:00Z,2024-10-31,1,False,,,False,1,2024-10-31T02:47:00Z,158565204,,,Chicago Police Department,,0,ALPR,1,3699dfc6f8995a2f076862e88c252f289007b1c19874da12fa69c2a3b2105b70,https://www.openstreetmap.org/node/12300588386,https://api.openstreetmap.org/api/0.6/node/12300588386/history,"{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""0"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""0"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12300622037,node/12300622037,41.9062906,-87.6677723,2024-10-31T03:07:49Z,2024-10-31,1,158565457,JakeTheMoose,1898744,True,brand=Flock Safety,True,brand=Flock Safety,2024-10-31T03:07:49Z,2024-10-31,1,False,,,False,1,2024-10-31T03:07:49Z,158565457,Flock Safety,,Flock Safety,,250,ALPR,1,5c0931b2caf6ba66c01abac31c588e8679fb3d5b66f0a7152a81d5cc943f0452,https://www.openstreetmap.org/node/12300622037,https://api.openstreetmap.org/api/0.6/node/12300622037/history,"{""brand"": ""Flock Safety"", ""brand:wikidata"": ""Q108485435"", ""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""250"", ""man_made"": ""surveillance"", ""operator"": ""Flock Safety"", ""operator:wikidata"": ""Q108485435"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""brand"": ""Flock Safety"", ""brand:wikidata"": ""Q108485435"", ""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""250"", ""man_made"": ""surveillance"", ""operator"": ""Flock Safety"", ""operator:wikidata"": ""Q108485435"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12300622038,node/12300622038,41.9052971,-87.6678915,2024-10-31T03:07:49Z,2024-10-31,1,158565457,JakeTheMoose,1898744,True,brand=Flock Safety,True,brand=Flock Safety,2024-10-31T03:07:49Z,2024-10-31,1,False,,,False,1,2024-10-31T03:07:49Z,158565457,Flock Safety,,Flock Safety,,270,ALPR,1,33d98d376c4a22c02be69bcddaa493a6f148609e34ca36321254c378728120e9,https://www.openstreetmap.org/node/12300622038,https://api.openstreetmap.org/api/0.6/node/12300622038/history,"{""brand"": ""Flock Safety"", ""brand:wikidata"": ""Q108485435"", ""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""270"", ""man_made"": ""surveillance"", ""operator"": ""Flock Safety"", ""operator:wikidata"": ""Q108485435"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""brand"": ""Flock Safety"", ""brand:wikidata"": ""Q108485435"", ""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""270"", ""man_made"": ""surveillance"", ""operator"": ""Flock Safety"", ""operator:wikidata"": ""Q108485435"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12300586960,node/12300586960,41.927592,-87.7882395,2024-10-31T03:31:12Z,2024-10-31,1,158565706,JakeTheMoose,1898744,True,brand=Flock Safety,True,brand=Flock Safety,2024-10-31T03:31:12Z,2024-10-31,1,False,,,False,2,2025-10-30T19:23:41Z,173992227,Flock Safety,,Flock Safety,,350,ALPR,2,604a281c6f58148715b086f8f9d4accd0c5a4090ef6e85e8a2e6bd51aaac2c87,https://www.openstreetmap.org/node/12300586960,https://api.openstreetmap.org/api/0.6/node/12300586960/history,"{""brand"": ""Flock Safety"", ""brand:wikidata"": ""Q108485435"", ""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""200"", ""man_made"": ""surveillance"", ""operator"": ""Flock Safety"", ""operator:wikidata"": ""Q108485435"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""brand"": ""Flock Safety"", ""brand:wikidata"": ""Q108485435"", ""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""350"", ""man_made"": ""surveillance"", ""operator"": ""Flock Safety"", ""operator:wikidata"": ""Q108485435"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12300586961,node/12300586961,41.9291403,-87.7892283,2024-10-31T03:31:12Z,2024-10-31,1,158565706,JakeTheMoose,1898744,True,brand=Flock Safety,True,brand=Flock Safety,2024-10-31T03:31:12Z,2024-10-31,1,False,,,False,1,2024-10-31T03:31:12Z,158565706,Flock Safety,,Flock Safety,,180,ALPR,1,8d33e19a2d94ba796ce8b1e4542bf509c0ba51b7b643a83f2d15a00c8a6ae80d,https://www.openstreetmap.org/node/12300586961,https://api.openstreetmap.org/api/0.6/node/12300586961/history,"{""brand"": ""Flock Safety"", ""brand:wikidata"": ""Q108485435"", ""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""180"", ""man_made"": ""surveillance"", ""operator"": ""Flock Safety"", ""operator:wikidata"": ""Q108485435"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""brand"": ""Flock Safety"", ""brand:wikidata"": ""Q108485435"", ""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""180"", ""man_made"": ""surveillance"", ""operator"": ""Flock Safety"", ""operator:wikidata"": ""Q108485435"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12302342156,node/12302342156,41.9901342,-87.6569021,2024-10-31T20:21:15Z,2024-10-31,1,158596560,JakeTheMoose,1898744,False,,False,,2024-10-31T20:21:15Z,2024-10-31,1,False,,,False,1,2024-10-31T20:21:15Z,158596560,,,Chicago Police Department,,250,ALPR,1,b257167b837e122f262cc09812b63187d3efd8fc8e0ff882d24f2dbc96effd5b,https://www.openstreetmap.org/node/12302342156,https://api.openstreetmap.org/api/0.6/node/12302342156/history,"{""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""250"", ""man_made"": ""surveillance"", ""mapillary"": ""332408783168429"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""250"", ""man_made"": ""surveillance"", ""mapillary"": ""332408783168429"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12372597583,node/12372597583,41.9608429,-87.7278788,2024-11-25T01:20:19Z,2024-11-25,1,159554315,JakeTheMoose,1898744,False,,False,,2024-11-25T01:20:19Z,2024-11-25,1,False,,,False,1,2024-11-25T01:20:19Z,159554315,,,Chicago Police Department,,175,ALPR,1,f1b9649eefe749bd275cc2f12baf449f5cfea8f8732a683ce4f2b67399cd563d,https://www.openstreetmap.org/node/12372597583,https://api.openstreetmap.org/api/0.6/node/12372597583/history,"{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""175"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""175"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12372597584,node/12372597584,41.9169568,-87.7363791,2024-11-25T01:20:19Z,2024-11-25,1,159554315,JakeTheMoose,1898744,False,,False,,2024-11-25T01:20:19Z,2024-11-25,1,False,,,False,1,2024-11-25T01:20:19Z,159554315,,,Chicago Police Department,,175,ALPR,1,ccff5753da3aa1e95e57944bc5b82badf087e2cfc9f1a187f2c72f9123f31026,https://www.openstreetmap.org/node/12372597584,https://api.openstreetmap.org/api/0.6/node/12372597584/history,"{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""175"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""175"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12372597585,node/12372597585,41.9530271,-87.7766361,2024-11-25T01:20:19Z,2024-11-25,1,159554315,JakeTheMoose,1898744,False,,False,,2024-11-25T01:20:19Z,2024-11-25,1,False,,,False,1,2024-11-25T01:20:19Z,159554315,,,Chicago Police Department,,80,ALPR,1,22ca519418630368513dbef07e7154335d7210b20ae3b242eacaa8a5ff1fb6af,https://www.openstreetmap.org/node/12372597585,https://api.openstreetmap.org/api/0.6/node/12372597585/history,"{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""80"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""80"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,12372597586,node/12372597586,41.9530862,-87.77694,2024-11-25T01:20:19Z,2024-11-25,1,159554315,JakeTheMoose,1898744,False,,False,,2024-11-25T01:20:19Z,2024-11-25,1,False,,,False,1,2024-11-25T01:20:19Z,159554315,,,Chicago Police Department,,270,ALPR,1,8d7b9491d2b7614f2d24d4f71f4e45baba9232c17f4fd42666cd6a340f6a7f50,https://www.openstreetmap.org/node/12372597586,https://api.openstreetmap.org/api/0.6/node/12372597586/history,"{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""270"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:mount"": ""traffic_signals"", ""camera:type"": ""fixed"", ""direction"": ""270"", ""man_made"": ""surveillance"", ""operator"": ""Chicago Police Department"", ""operator:wikidata"": ""Q1340186"", ""surveillance"": ""traffic"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
